870|PAD DO XBOX ONE |PAD DO XBOX ONE |60|60|NIC|0|21.09.2021|01.03.2022||NIE|
871|samsung xcover|359378046629685 |35|110||0|22.09.2021|25.09.2021||NIE|
872|NOKIA |353689072538328|30|100|NIC |0|22.09.2021|24.09.2021||NIE|
873|LENOVO K5| 863177038785293|150||NIC|1|22.09.2021|||TAK|
874|NAVITEL T500 3G |353769375998021|100|200||0|22.09.2021|25.09.2021||NIE|
875|MYSZ RAZER DEATHADDER ESSENTIAL  |  PM1912H09801666|20|60|KPL|0|22.09.2021|23.09.2021||NIE|
876|MAKITA DDF453 | 20191310363  |200|320|KPL|0|22.09.2021|09.11.2021||NIE|
877|MI SMART BAND 4 |2374223362346|50|60|KPL|0|22.09.2021|11.10.2021||NIE|
878|radio pioneer mvh-s100ub| sfka253960ew |60|||1|22.09.2021|||TAK|
879|WKRĘTARKA AKUMULATOROWA RICCO TOOLS |X|15|35|KPL|0|22.09.2021|22.09.2021||NIE|
880|IPHONE 11 PRO MAX  |353926106729147|2800|3240|KPL|0|23.09.2021|17.12.2021||NIE|
881|GAMO CFX 4,5MM|04-1C-455373-19|300|430|POKROWIEC |0|23.09.2021|07.10.2021||NIE|
882|ŁAŃCUSZEK ZŁOTY 2,72 GR|319/09|220|||1|23.09.2021||104|TAK|
883|ŁAŃCUSZEK ZŁOTY 2,76 GR |319/09|220|330||0|23.09.2021|23.12.2021|105|NIE|
884|HUAWEI Y5 18 | 869355034680288|100|240|nic|0|23.09.2021|25.09.2021||NIE|
885|SAMSUNG A6 18 |358952092911197|140|330|NIC |0|24.09.2021|29.09.2021||NIE|
886|samsung galaxy a41 | 354146113175841|270|470|KPL|0|24.09.2021|02.10.2021||NIE|
887|PAD DO XBOX 360|02880583557115|40|70|NIC |0|24.09.2021|13.11.2021||NIE|
888|SAMSUNG A40 |358585104563323|150|150|KPL|0|25.09.2021|05.10.2021||NIE|
889|SAMSUNG NOTE 8 |353759094976151/01|400|730|KPL|0|25.09.2021|29.10.2021||NIE|
890|HUAWEI Y7 19 | 864763041997006|200|370|KPL|0|25.09.2021|01.10.2021||NIE|
891|Xiaomi remia 7a|537622040583448|150|290|kpl|0|27.09.2021|29.09.2021||NIE|
892|xioami redmi note 8t | 866850047676714|350|490|kpl|0|27.09.2021|29.09.2021||NIE|
893|MOTOROLA MOTO G8|359125102483130/17|310|430|NIC |0|27.09.2021|27.09.2021||NIE|
894|SAMSUNG S21 5G |355320544042883 |1800|2400|KPL|0|27.09.2021|30.09.2021||NIE|
895|SAMSUNG A51 | 355698113282042|500||KPL|1|27.09.2021|||TAK|
896|SAMSUNG A31 |350680523324585 |350||nic|1|28.09.2021|||TAK|
897|samsung j7 2017 |353762090558436|150|290|nic|0|28.09.2021|28.09.2021||NIE|
898|SAMSUNG A71 | 350000028753602|600|600|KPL|0|28.09.2021|07.12.2021|????????|NIE|
899|REDMI 9A| 868754050773491|200|360|KPL|0|28.09.2021|02.10.2021||NIE|
900|LG FLATRON  W2242T-PF  | 807MACE0A795|70|170|NIC|0|28.09.2021|13.12.2021||NIE|
901|SAMSUNG  GT-B2710  |35937804200206|100|120|NIC|0|28.09.2021|28.09.2021||NIE|
902|HUAWEI P20 USZKODZONA SZYBA | 867128036875350|50||KPL|1|28.09.2021|||TAK|
903|HUAWEI P20PRO|  866264044382682  |400|630|NIC|0|28.09.2021|10.02.2022||NIE|
904|HAMMER ENERGY 2 |X|150|150|NIC|0|28.09.2021|24.03.2022||NIE|
905|P SMART 19 |860148045766439|365|390|KPL|0|29.09.2021|13.10.2021||NIE|
906|samsung s7|354074096572497/01|350|430|KPL|0|29.09.2021|06.10.2021||NIE|
907|REDMI NOTE 4 |  866037039491225|150|250|KPL|0|29.09.2021|05.10.2021||NIE|
908|SAMSUNG A7 18 |353776103638829/01|195|370|NIC|0|29.09.2021|04.10.2021||NIE|
909|P10 LITE|863313032145719|160|280|NIC|0|29.09.2021|25.10.2021||NIE|
910|lg k3 |352872085775555|50|190|NIC|0|30.09.2021|23.12.2021||NIE|
911|OSADZAK GAZOWY HILTI GX120| 489256|400||NIC |1|30.09.2021|||TAK|
912|HUAWEI Y6 18 | 866248040690149|100|230|NIC|0|30.09.2021|07.10.2021||NIE|
913|SAMSUNG J5 17| 353556097729846|180|350|NIC|0|01.10.2021|14.10.2021||NIE|
914| SAMSUNG S10+|357285107260743|1200|1350|KPL|0|01.10.2021|27.10.2021||NIE|
915|SAMSUNG S8|35903708460238/1|50||KPL|1|01.10.2021|||TAK|
916|SQAMSUNG GALAXY WATCH |  R5AKBOKL4RV|250|430|KPL|0|01.10.2021|30.10.2021||NIE|
917|HUAWEI P9 LITE  | 863692032777096|100|230|NIC|0|01.10.2021|11.10.2021||NIE|
918|BESTRON COPPER COLLECTION ASC450CO |16366|70||NIC|1|01.10.2021|||TAK|
919|IPHONE 7+ |355356087544232|500|730|KPL|0|01.10.2021|07.10.2021||NIE|
920|przetwornica bestek|x|100|140|kpl|0|02.10.2021|23.11.2021|kupione w srd|NIE|
921|TAGRED TA1500G/HH1500  | HHSA20140723201-491|200|260|nic|0|02.10.2021|02.10.2021||NIE|
922|ipad mini|dmplwj95f196|150|270|TEL|0|02.10.2021|04.11.2021||NIE|
923|SAMSUNG T530|r52f80msjed|50||TEL, DO NAPRAWY|1|02.10.2021|||TAK|
924|samsung j5 2017| 353762099434597|200|350|kpl|0|02.10.2021|11.10.2021||NIE|
925|htc one m8s |358031063185287|150||kpl|1|02.10.2021|||TAK|
926|xperia m |350961051125135|50|110|tel|0|02.10.2021|11.10.2021||NIE|
927|hUAWEI P SMART 2019|868828043350573|300|400|KPL|0|04.10.2021|26.10.2021||NIE|
928|OBRĄCZKA ZŁOTA 4,04 GR |22/10|440|||1|04.10.2021||106|TAK|
929|ALCATEL 8055  |HKR076AJ0FB21SB|20|140|NIC |0|04.10.2021|21.03.2022||NIE|
930|SONY E5603   |354188073443637|80|200|NIC|0|04.10.2021|18.11.2021||NIE|
931|SAMSUNG NOTE 10 LITE  | 355045114523943|400||KPL|1|05.10.2021|||TAK|
932|ZEGAREG CASIO G-SHOCK 5081| GA-100  CZARNO - NIEBIESKI |120|200||0|06.10.2021|25.11.2021||NIE|
933|ŁAŃCUSZEK ZŁOTY 1,68 GR|47/10|200|300||0|06.10.2021|08.10.2021|107|NIE|
934|ŁAŃCUSZEK ZŁOTY 0,96 GR|47/10|120|||1|06.10.2021||108|TAK|
935|KLIMATYZATOR FERSK VIND |060212470529200413|600||KPL|1|07.10.2021|||TAK|
936|ZŁOTA ZAWIESZKA 0,95 GR|47/10|110|180||0|07.10.2021|29.10.2021|109|NIE|
937|ZAWIESZKA ZŁOTA 0,35 GR |47/10|40|70||0|07.10.2021|25.10.2021|110|NIE|
938|ZAWIESZKA ZŁOTA 1,28 GR |222/09|80|155||0|07.10.2021|12.11.2021|111|NIE|
939|ŁAŃCUSZEK ZŁOTY 2 GR |237/09|160|230||0|07.10.2021|03.11.2021|112|NIE|
940|ŁAŃCUSZEK ZŁOTY 2 GR |237/09|160|245||0|07.10.2021|10.02.2022|113|NIE|
941|KOLCZYKI ZŁOTY 1,38 GR |129/06|100|150|-|0|07.10.2021|24.11.2021|114|NIE|
942|BUTLA GAZOWA ZIELONA |X|50|75||0|08.10.2021|11.10.2021||NIE|
943|huawei p8 lite|869140023927746 |70|180|ŁADOW.|0|08.10.2021|02.11.2021||NIE|
944|KOLCZYKI ZŁOTE 3 GR|73/10|330|||1|08.10.2021||115|TAK|
945|PIERŚCIONEK ZŁOTY 11,83 GR |73/10|1370|||1|08.10.2021||116|TAK|
946|REDMI NOTE 8T| 866850049572598 |300|480|KPL|0|08.10.2021|12.10.2021||NIE|
947|MI SMART BAND 5 |2835340184943|20|60|NIC |0|09.10.2021|28.12.2021||NIE|
948|ALCATEL  MW40V-2ATBPL1  |  356478110019344 |40|90|NIC |0|09.10.2021|21.10.2021||NIE|
949|SAMSUNG S7| 359469075198295/01|300|460|KPL|0|09.10.2021|04.11.2021||NIE|
950|XBOX360 |047811734908 |150||OKABLOWANIE + PAD |1|09.10.2021|||TAK|
951|KINECT XBOX 360 |X|30||NIC |1|09.10.2021|||TAK|
952|XIAOMI REDMI 5| 869816032937764|200|330||0|11.10.2021|11.10.2021|KPL|NIE|
953|ps3  | 02274569731762015|180|290|NIC |0|12.10.2021|11.01.2022||NIE|
954|DELL ALIENWERE, |iNTEL CORE I7 6300. 16GB RAM , 256SSD. 2TB HDD, GRAFIKA 1050 |800|800|NIC |0|12.10.2021|17.03.2022||NIE|
955|nintendo switch | xaj70058159449|500|830|NIC|0|12.10.2021|25.10.2021||NIE|
956|APPLE IPHONE SE 128GB|359794253775030 |1100|1500|KPL|0|12.10.2021|12.10.2021||NIE|
957|ZEGAREK DAVIDSON  BULOVA BE| 78B125 |350||KPL|1|12.10.2021|||TAK|
958|lg 20m35 | 410NDVW9P487|80|180|KPL |0|12.10.2021|21.03.2022||NIE|
959|ps4 |15274525959816164 |600|670|PAD + OKABLOWANIE |0|12.10.2021|04.11.2021||NIE|
960|sony str-lsa1 | 505734|100|140|NIC |0|12.10.2021|08.12.2021||NIE|
961|HARMAN KARDON AVR265 | AN012507068|400|540|NIC |0|12.10.2021|22.10.2021||NIE|
962|SAMSUNG FIT 2 |  R9YN904K6LJ|50|80|KPL|0|12.10.2021|29.10.2021||NIE|
963|OPPO RENO 5 5G | 864129050581356 |600|870|KPL|0|12.10.2021|25.10.2021||NIE|
964|HUAWEI P9 LITE 2017 | 862551034979137 |200|280|KPL|0|12.10.2021|18.11.2021||NIE|
965|samsung a41 |357224284758302|400|750|KPL|0|12.10.2021|06.11.2021||NIE|
966|SAMSUNG A12 |351016313436298 |400|620|KPL|0|12.10.2021|14.10.2021||NIE|
967|SAMSUNG S10+  | 35617110203723/0|200||NIC |1|12.10.2021|||TAK|
968|SAMSUNG S8|359042084243665/01|320|430|TEL ŁAD|0|13.10.2021|18.10.2021||NIE|
969|samsung a6 plus|351918100871753|300|420|kpl|0|13.10.2021|21.10.2021||NIE|
970|MATE 10 LITE|868344033863567|300|370|TEL|0|14.10.2021|19.10.2021||NIE|
971|HUAWEI MEDIAPAD T3 10  |868355032402850|200|760|KPL|0|14.10.2021|22.10.2021||NIE|
972|REDMI NOTE 7 |867142045172584|250||KPL|1|14.10.2021|||TAK|
973|SONY XPERIA E5 |353748086484588|100|100|KPL|0|14.10.2021|24.03.2022||NIE|
974|SAMSUNG A50 |358690100893995|400|565|KPL|0|14.10.2021|29.10.2021||NIE|
975|KOMPUTER STACJONARNY IBOX|IBOX KOLOR CZARNY CORE I5 10400F; GTX1050TI; 16GB RAM; 480 SSD; |1650|2200||0|14.10.2021|19.11.2021||NIE|
976|Samsung fg78sub | j6cs7weka00123e|300|||1|15.10.2021|||TAK|
977|SAMSUNG A50 |357962101921971/01|450|560|kpl|0|15.10.2021|29.11.2021||NIE|
978|SAMSUNG GALAXY A6| 355612090570865|300|360|TEL|0|15.10.2021|06.11.2021||NIE|
979|LG FLATRON MM2294D-PZ |011497099605|40|110||0|15.10.2021|15.10.2021||NIE|
980|redmi note 4 |866471032488583|200|330|kpl|0|15.10.2021|23.10.2021||NIE|
981|modem alcatel linkzone| 357243074837969|50|80|kpl|0|15.10.2021|22.10.2021||NIE|
982|wykrywacz simplex +|n1-200511003-000827|400|620|kpl|0|16.10.2021|23.11.2021||NIE|
983|xbox one s|114157283916= 2 pady |530|600|kpl|0|16.10.2021|13.11.2021||NIE|
984|samsung m31s | 3517558950000465|350|670|kpl|0|16.10.2021|17.12.2021||NIE|
985|ŁAŃCUSZEK ZŁOTY 2,75 GR |197/10|220|||1|18.10.2021||117|TAK|
986|ŁAŃCUSZEK ZŁOTY 2,35 GR |197/10|190|270||0|18.10.2021|21.12.2021|118|NIE|
987|ZŁOTY ŁAŃCUSZEK 2,38 GR |197/10|190|||1|18.10.2021||119|TAK|
988|ZŁOTA BRANSOLETKA 8,48 GR  |197/10|680|||1|18.10.2021||120|TAK|
989|SAMSUNG ACE | 356219064174044/01|50||NIC |1|18.10.2021|||TAK|
990|HUAWEI P SMART 19 | 860148040378099|100|330|KPL|0|19.10.2021|18.11.2021||NIE|
991|IPHONE 7PLUS| 359172078481680 |500|670|NIC |0|19.10.2021|19.11.2021||NIE|
992|p20 lite |869828033894688|370|380|kpl|0|19.10.2021|23.12.2021||NIE|
993|SAMSUNG S9| 358624094178907/01 |650|770|KPL|0|20.10.2021|02.11.2021||NIE|
994|iphone 6s |358564074295711|150|270|NIC |0|20.10.2021|08.11.2021||NIE|
995|MOTOROLA|359548091960299|20||NIC |1|20.10.2021|||TAK|
996|IPHONE 7 |355322084465474|50||NIC |1|21.10.2021|||TAK|
997|ROUTER HUAWEI B528 | 863769034378675|130|250|KPL|0|22.10.2021|01.03.2022||NIE|
998|xiaomi redmi note pro| 866727052460715|600|900|KPL|0|22.10.2021|28.10.2021||NIE|
999|HUAWEI BAND 6   | NNTUT21824000906|100|100|KPL|0|22.10.2021|13.11.2021||NIE|
1000|SAMSUNG J5 2016|356388089585672/01|150|270|KPL|0|22.10.2021|28.10.2021||NIE|
1001|SAMSUNG S5 |354734063543496|170|220|NIC|0|23.10.2021|13.12.2021||NIE|
1002|XIAOMI REDMI NOTE 10 5G |860441056998672/78|550|630|KPL|0|25.10.2021|25.10.2021||NIE|
1003|PNASONIC TX-L32C2E|6143001|100|200|PILOT|0|25.10.2021|25.10.2021||NIE|
1004|REDMI 9A |863234042121294|0|350|KPL |0|25.10.2021|26.10.2021||NIE|
1005|huawei y6 2018 |868687045454266|250|290|NIC |0|25.10.2021|29.10.2021||NIE|
1006|MSI  MS-16R3 | K1911N0032575|2100|2900|KPL |0|25.10.2021|16.12.2021||NIE|
1007|SAM GRAND PRIME SIERADZ !!|357379062738163|80|170|NIC |0|25.10.2021|04.11.2021||NIE|
1008|MI 4C SIERADZ !!!|867830027843285|120|260|NIC |0|25.10.2021|07.02.2022||NIE|
1009|MOTO E4 SIERADZ |353339063978477|100||NIC |1|25.10.2021|||TAK|
1010|LG Q6  SIERADZ |358729080545504|200|370|KPL|0|25.10.2021|02.11.2021||NIE|
1011|P9 LITE MINI SIERADZ |865547035246945|130|200|NIC            |0|25.10.2021|29.10.2021||NIE|
1012|PAD DO XBOX 360|0388018903345|30|80|NIC |0|25.10.2021|18.01.2022||NIE|
1013|LG K8|357823077954042|150|250|NIC |0|26.10.2021|09.11.2021||NIE|
1014|SAMSUNG S5 MINI |356099060418938/01|50|190|NIC |0|26.10.2021|12.11.2021||NIE|
1015|HUAWEI P10 LITE |864038038160318|10|290||0|26.10.2021|02.11.2021||NIE|
1016|HUAWEI P9 LITE 17 USZKODZINY |HUAWEI P9 LITE 17 USZKODZINY |50||NIC |1|26.10.2021|||TAK|
1017|ALCATEL LINK ZONE |357243074837969|50||KPL|1|26.10.2021|||TAK|
1018|SAMSUNG A41 USZKODZONY |350662670264418|250|550|NIC |0|26.10.2021|22.12.2021||NIE|
1019|HP 15-AF087NW |CND5241N36|350|670|nic|0|27.10.2021|18.11.2021||NIE|
1020|ACER E1-510|NXMGREP0054112D873400|300||nic |1|27.10.2021|||TAK|
1021|IPHONE 6  |359480084148833|200|350|NIC |0|27.10.2021|28.10.2021||NIE|
1022|ZEGAREK HUAWEI WATCH| 4CTTQ21210000414|100||KO|1|27.10.2021|||TAK|
1023|HUAWEI P20|867128030995667|250|440|NIC |0|27.10.2021|26.11.2021||NIE|
1024|huawei p8|869370026484425|50|190|KPL|0|27.10.2021|02.11.2021||NIE|
1025|LG G6 |356144089660480|100|250||0|27.10.2021|02.11.2021||NIE|
1026|IPHONE 6S |355430073261216|50||NIC |1|27.10.2021|||TAK|
1027|KIANO SLIM NOTE | F2C68D845E4A4E6B|200|370|ŁADOWARKA |0|28.10.2021|16.11.2021||NIE|
1028|Samsung J5 2017 |357419074543621|80|200|NIC |0|28.10.2021|22.12.2021||NIE|
1029|SONY XPERIA Z5 COMPACT | 354282070646381|200||NIC |1|28.10.2021|||TAK|
1030|NOKIA 225 | 35647706667542/2|50|110|NIC |0|28.10.2021|10.11.2021||NIE|
1031|ZAWIESZKA ZŁOTA 0,69 GR|98/03|50|85||0|29.10.2021|10.12.2021|127|NIE|
1032|PIERŚCIONEK ZŁOTY 1,32 GR |98/03|90|155||0|29.10.2021|18.11.2021|126|NIE|
1033|ZAWIESZKA ZŁOTA 0,83 GR |98/03|100|160||0|29.10.2021|24.01.2022|125|NIE|
1034|ŁAŃCUSZEK ZŁOTY 1,49 GR |98/03|180|270||0|29.10.2021|23.12.2021|124|NIE|
1035|ŁAŃCUSZEK ZŁOTY 1,63 GR |98/03|195|310||0|29.10.2021|07.12.2021|123|NIE|
1036|ZAWIESZKA ZŁOTA 0,82 GR |98/03|95|||1|29.10.2021||122|TAK|
1037|ZAWIESZKA ZŁOTA 0,75 GR |98/03|90|||1|29.10.2021||121|TAK|
1038|OBRĄCZKA ZŁOTA 4,55 GR |346/07|320|||1|29.10.2021||128|TAK|
1039|PIERŚCIONEK ZŁOTY 2,94 GR|274/07|360|550||0|29.10.2021|22.12.2021|129|NIE|
1040|BRANSOLETKA ZŁOTA 5,32GR |274/07|630|1000||0|29.10.2021|08.11.2021|130|NIE|
1041|PIERŚCIONEK  ZŁOTY 1,36 GR |99/06|150|250||0|29.10.2021|14.12.2021|131|NIE|
1042|PIERŚCIONEK ZŁOTY 1,77 GR |202/08|120|215||0|29.10.2021|05.11.2021|132|NIE|
1043|PIERŚCIONEK ZŁOTY 2,51 GR |120/07|250|||1|29.10.2021||133|TAK|
1044|KOLCZYKI ZŁOTE 0,55 GR|321/08|65|100||0|29.10.2021|08.11.2021|134|NIE|
1045|ZAWIESZKA ZŁOTA 0,44 GR|321/08|30|55||0|29.10.2021|06.12.2021|135|NIE|
1046|ŁAŃCUSZEK ZŁOTY 0,98 GR|321/08|60|110||0|29.10.2021|21.12.2021|136|NIE|
1047|PIERŚCIONEK ZŁOTY 2,47 GR |369/07|250|||1|29.10.2021||138|TAK|
1048|PIERŚCIONEK ZŁOTY 1,54 GR |369/07|150|300||0|29.10.2021|29.12.2021|137|NIE|
1049|bransoletka srebrna 0,97 gr |306/10|3|10||0|29.10.2021|02.11.2021|138|NIE|
1050|ŁAŃCUSZEK SREBRNY 12,18 GR|306/10|30|110||0|29.10.2021|19.01.2022|139|NIE|
1051|KOLCZYKI SREBRNE 2,28GR |306/10|5,50|25||0|29.10.2021|03.12.2021|140|NIE|
1052|ZAWIESZKA SREBRNA 0,86 GR|306/10|2|5||0|29.10.2021|27.11.2021|141|NIE|
1053|KOLCZYKI SREBRNE 1,09 GR|306/10|3|12||0|29.10.2021|27.11.2021|142|NIE|
1054|TV THOMSON  32HD3301|  Z2002030295|270|400|PILOT |0|29.10.2021|29.10.2021||NIE|
1055|IPHONE 13 MINI |352992714661073 |3100|3700|kpl|0|29.10.2021|29.10.2021||NIE|
1056|CAT S60  |  358137077758512 |450|620|kpl|0|29.10.2021|15.11.2021||NIE|
1057|MANTA  SPK5026 NIKE 2|  SPK502 |100|240||0|29.10.2021|30.12.2021||NIE|
1058|motorola moto e7  |356919111644671 |250|380|KPL|0|29.10.2021|03.11.2021||NIE|
1059|iphone 13|354228672379764|3000|3440|kpl|0|30.10.2021|27.11.2021||NIE|
1060|samsung s20 |354460114371410|300|1670|kpl|0|30.10.2021|28.01.2022||NIE|
1061|note 10 lite |869095042993733|300|530|kpl|0|30.10.2021|17.11.2021||NIE|
1062|LG K11  |355674090570162 |150|280|KPL|0|02.11.2021|26.11.2021||NIE|
1063|HUAWEI P9 LITE 17 |867572038909586|200|300|KPL|0|03.11.2021|15.11.2021||NIE|
1064| LAPTOP TOSHIBA SATELLITE C660-1TK  |7B281052K|200|390|ład|0|03.11.2021|10.11.2021||NIE|
1065|ZEGAREK CASIO  GST-210B | 5475|200||NIC |1|04.11.2021|||TAK|
1066|SAMSUNG Z FLIP3 5G  |  355001760883974/03|2700||KPL|1|04.11.2021|||TAK|
1067|GŁOŚNIK JBL EXTREME 3|CA91329|600|860|KPL|0|04.11.2021|09.11.2021||NIE|
1068|SŁUCHAWKI GALAXY BUDS 2  |  RFAR70TQ99M|300||KPL|1|04.11.2021|||TAK|
1069|ŁADOWARKA SAMSUNG  WIRELESS CHARGE CONVERTIBLE|RF7N903V9TXWSF|70||KPL|1|04.11.2021|||TAK|
1070| ŁADOWARKA SAMSUNG  25W PD ADAPTER  |R37R8XR3SY9SEB |30||KPL |1|04.11.2021|||TAK|
1071|ZEGAREK HUAWEI WATCH FIT | LRBGA20904008164 |150||KPL |1|04.11.2021|||TAK|
1072|LG k52 | 356633110705736|50||NIC|1|04.11.2021|||TAK|
1073| lg k52|356633110734272; |50|480|KPL|0|04.11.2021|21.12.2021||NIE|
1074|MOTOROLA one vision | 352172101333970|50||NIC|1|04.11.2021|||TAK|
1075|samsung a30s | 358636105457260|50|490|NIC|0|04.11.2021|07.01.2022||NIE|
1076|REDMI NOTE 7|860479040132842|50|370|NIC|0|04.11.2021|20.12.2021||NIE|
1077|ŁAŃCUSZEK ZŁOTY 5,75 GR |47/11|690|1100||0|05.11.2021|02.12.2021|143|NIE|
1078|PIERŚCIONEK ZŁOTY 1,42 GR |47/11|175|300||0|05.11.2021|23.03.2022|144|NIE|
1079|ZŁOTY PIERŚCIONEK 1,14 GR |47/11|135|230||0|05.11.2021|23.02.2022|145|NIE|
1080|SAMSUNG S20FE |355008373638182|1300|1800|KPL|0|05.11.2021|05.11.2021||NIE|
1081|SAMSUNG S20 FE| 355008375073651|1300|1800|KPL|0|05.11.2021|05.11.2021||NIE|
1082|SAMSUNG S20 FE | 355008374406589 KPL |1300|1800|KPL|0|05.11.2021|05.11.2021||NIE|
1083|BRANSOLETKA ZŁOTA 4,15 GR |48/11|500|800||0|05.11.2021|09.11.2021|146|NIE|
1084|KOLCZYKI ZŁOTE 2,14 GR|48/11|260|400||0|05.11.2021|14.12.2021|147|NIE|
1085|KOLCZYKI ZŁOTE 1,16 GR |48/11|140|230||0|05.11.2021|20.12.2021|148|NIE|
1086|ZAWIESZKA ZŁOTA 0,34 GR |48/11|40|70||0|05.11.2021|04.01.2022|149|NIE|
1087|crosman wiatrówka l-csin7 |crosman wiatrówka l-csin7 |150|150|KPL|0|05.11.2021|05.11.2021||NIE|
1088|HUAWEI PSMART 19  |860148043442900|20|20|NIC |0|05.11.2021|17.03.2022||NIE|
1089|SZLIFIERKA BOSCH GWS 22-230 JH | 004002207|180|280|NIC |0|05.11.2021|13.12.2021||NIE|
1090|samsung s7|359469075198295/01|460||KPL|1|05.11.2021|||TAK|
1091|panasonic txl32b6es| ND-3320243 |150|290|PILOT |0|06.11.2021|05.01.2022||NIE|
1092|IPHONE 6 |355790071421264|200|330|NIC |0|08.11.2021|19.11.2021||NIE|
1093|SONY XPERIA XA1|358263090992837|200|310|KPL|0|08.11.2021|18.11.2021||NIE|
1094|SAMSUNG S6 |353560085459192/02|220|330|KPL|0|08.11.2021|31.12.2021||NIE|
1095|NOKIA 7.1 |356952090591373/42|300||KPL|1|08.11.2021|||TAK|
1096|SAMSUNG A20E |355616101214942 |180|350|ŁADOWARKA |0|08.11.2021|27.11.2021||NIE|
1097|LENOVO V310-15IKB | LROAJUX6|700|890|ŁADOWARKA |0|08.11.2021|18.11.2021||NIE|
1098|HUAWEI P8 LITE|869140023927746|150|250|ŁADOWARKA|0|08.11.2021|11.01.2022||NIE|
1099|IPHONE 7 |355326085265239|370||NIC|1|08.11.2021|||TAK|
1100|IPHONE 7 |353069092009297|370|590|KPL|0|08.11.2021|27.12.2021||NIE|
1101|ACER NITRO  AN515-54 |NHQ59EO05G033003533400|1200|2100|kpl|0|09.11.2021|09.11.2021||NIE|
1102|SAMSUNG GALAXY M21 |355384113257561 KPL|430|560|KPL|0|09.11.2021|27.11.2021||NIE|
1103|XBOX SERIES S | 160183203717|800|1060|KPL|0|09.11.2021|13.12.2021||NIE|
1104|MOTOROLA MOTO E5 |355560091429617|0|280|KPL|0|10.11.2021|15.11.2021||NIE|
1105|SAMSUNG S9 PLUS | 353420102514547/01|700|700|KPL|0|10.11.2021|29.12.2021||NIE|
1106|NOKIA 3.1 |358986092105012/53|50|190|NIC|0|10.11.2021|07.12.2021||NIE|
1107|LG K42|356587110980899|280|420|KPL|0|10.11.2021|12.11.2021||NIE|
1108|LG K42 |356587110807316|280|400|KPL|0|10.11.2021|12.11.2021||NIE|
1109|sAMSUNG S9 PLUS |35342010251547/01|700|860|kpl|0|10.11.2021|18.11.2021||NIE|
1110|huawei p30 lite |867428042605753|400|520|KPL|0|12.11.2021|13.11.2021||NIE|
1111|lg k40 |35361510072419|280|360|KPL|0|12.11.2021|12.02.2022||NIE|
1112|LG SPIRIT |358819068421107|100|220|KPL|0|12.11.2021|27.12.2021||NIE|
1113|MIKROFALÓWKA TECHNOSTAR |9880048|50|||1|12.11.2021|||TAK|
1114|REDMI NOTE 8  |867587048067001/98|300|500|kpl|0|12.11.2021|24.11.2021||NIE|
1115|samsung a50 |351779115700605|450|570||0|13.11.2021|22.11.2021||NIE|
1116|xbox 360 |116344234108|150|||1|13.11.2021|||TAK|
1117|xpower  |358937071828289|100|200|kpl|0|13.11.2021|15.11.2021||NIE|
1118|samsugn a7 2018 |353330102465592|350|490|kpl|0|13.11.2021|30.11.2021||NIE|
1119|paslode 700e |9f54880|700||kpl|1|13.11.2021|||TAK|
1120|APPLE WATCH 40MM |352958110583831|900|900|kpl|0|13.11.2021|14.12.2021||NIE|
1121|huawei y5 2018 |868166031454754|50|230|TEL|0|15.11.2021|10.12.2021||NIE|
1122|samsung s7 edge |355230087322586|350|490|TEL|0|15.11.2021|28.12.2021||NIE|
1123|apple iphone 6s 16gb |353268077477632|200||TEL|1|15.11.2021|||TAK|
1124|XIAOMI 5A |868616036005548|270|270||0|15.11.2021|06.12.2021||NIE|
1125|samsung g318 |359890065153091|50|120|tel|0|15.11.2021|08.12.2021||NIE|
1126|HUAWEI Y5 2018 |868166031143688|70|230|tel|0|15.11.2021|22.11.2021||NIE|
1127|HONOR 8X  |868525046379647|260||TEL|1|15.11.2021|||TAK|
1128|ps3 |03274458406108921|150|250||0|15.11.2021|15.12.2021||NIE|
1129|SAMSUNG  J3 2017  |356075092312349/01|150|250|TEL|0|15.11.2021|08.12.2021||NIE|
1130|OPPO RENO 5  5G  |864129050609215|600|820|kpl|0|15.11.2021|17.11.2021||NIE|
1131|TCL 20SE |355122662426835|300|400|kpl|0|15.11.2021|16.11.2021||NIE|
1132|apple watch 5 |g99d30smmltl|650|890|kpl|0|15.11.2021|11.12.2021||NIE|
1133|REALME 7 |863747053113918|400|530|kpl|0|15.11.2021|17.11.2021||NIE|
1134|samsung a5 2017 |357987097380965|200|330|KPL|0|15.11.2021|18.11.2021||NIE|
1135|iphone 8 |356087092398855|450|450|USZKODZONY U ARTURA|0|15.11.2021|24.03.2022|PEWNIE KRZYŻ|NIE|
1136|MOTO C PLUS |351831091186356|100||tel|1|16.11.2021|||TAK|
1137|HUAWEI P8 LITE |865868033346358 |100|180|TEL|0|16.11.2021|25.11.2021||NIE|
1138|XIOAMI REDMI NOTE 8 PRO |86456504179982302|450|570|KPL|0|16.11.2021|18.11.2021||NIE|
1139|lg k10 2017 |354945084450020|100|190|TEL|0|16.11.2021|18.11.2021||NIE|
1140|samsung s20fe|351328118058353|1500|1940|kpl|0|17.11.2021|24.11.2021||NIE|
1141|LG K10 |356600073166479|150||tel|1|17.11.2021|||TAK|
1142|LENOVO C2 |864181031038204|80|180|KPL|0|17.11.2021|07.12.2021||NIE|
1143|huawei p9 lite |863692030838171|150|250||0|17.11.2021|25.11.2021||NIE|
